Account Number,Loyalty_Score,bonus_usage_score,Total_Score,Final_Score_Percentage,Customer_Tier,CUSTOMER_TYPE
1007894,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007895,15.0,5,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007896,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007897,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007898,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007899,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007900,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007901,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007902,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007903,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007904,10.0,15,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007905,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007906,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007907,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007908,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007909,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007910,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007911,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007912,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007913,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007914,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007915,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007916,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007917,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007918,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007919,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007920,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007921,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007922,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007923,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007924,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007925,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007926,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007927,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007928,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007929,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007930,5.0,10,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007931,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007932,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007933,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007934,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007935,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007936,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007937,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007938,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007939,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007940,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007941,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007942,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007943,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007944,20.0,15,35.0,87.5,Tier 1 Priority Service,Retail
1007945,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007946,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007947,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007948,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007949,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007950,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007951,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007952,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007953,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007954,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007955,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007956,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007957,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007958,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007959,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007960,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007961,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007962,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007963,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007964,10.0,10,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007965,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007966,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007967,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007968,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007969,5.0,20,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007970,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007971,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007972,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007973,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007974,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007975,10.0,10,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007976,10.0,20,30.0,75.0,Tier 2 Priority Service,Retail
1007977,10.0,10,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007978,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1007979,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007980,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007981,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007982,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007983,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007984,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007985,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007986,5.0,10,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007987,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007988,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007989,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007990,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007991,10.0,10,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007992,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1007993,5.0,15,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007994,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007995,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007996,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1007997,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007998,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1007999,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008000,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008001,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008002,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008003,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008004,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008005,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008006,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008007,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008008,10.0,20,30.0,75.0,Tier 2 Priority Service,Retail
1008009,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008010,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008011,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008012,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008013,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008014,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008015,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008016,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008017,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008018,5.0,5,10.0,25.0,Tier 4 Priority Service + Incentives,Retail
1008019,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008020,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008021,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008022,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008023,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008024,20.0,20,40.0,100.0,Tier 1 Priority Service,Retail
1008025,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008026,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008027,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008028,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008029,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008030,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008031,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008032,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008033,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008034,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008035,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008036,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008037,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008038,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008039,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008040,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008041,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008042,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008043,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008044,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008045,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008046,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008047,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008048,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008049,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008050,20.0,15,35.0,87.5,Tier 1 Priority Service,Retail
1008051,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008052,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008053,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008054,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008055,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008056,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008057,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008058,20.0,15,35.0,87.5,Tier 1 Priority Service,Retail
1008059,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008060,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008061,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008062,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008063,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008064,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008065,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008066,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008067,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008068,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008069,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008070,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008071,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008072,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008073,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008074,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008075,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008076,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008077,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008078,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008079,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008080,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008081,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008082,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008083,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008084,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008085,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008086,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008087,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008088,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008089,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008090,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008091,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008092,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008093,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008094,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008095,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008096,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008097,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008098,20.0,10,30.0,75.0,Tier 2 Priority Service,Retail
1008099,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008100,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008101,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008102,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008103,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008104,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008105,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008106,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008107,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008108,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008109,15.0,5,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008110,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008111,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008112,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008113,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008114,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008115,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008116,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008117,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008118,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008119,10.0,5,15.0,37.5,Tier 4 Priority Service + Incentives,Retail
1008120,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008121,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008122,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008123,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008124,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008125,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008126,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008127,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008128,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008129,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008130,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008131,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008132,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008133,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008134,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008135,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008136,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008137,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008138,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008139,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008140,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008141,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008142,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008143,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008144,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008145,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008146,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008147,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008148,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008149,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008150,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008151,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008152,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008153,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008154,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008155,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008156,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008157,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008158,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008159,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008160,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008161,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008162,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008163,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008164,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008165,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008166,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008167,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008168,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008169,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008170,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008171,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008172,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008173,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008174,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008175,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008176,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008177,20.0,1,21.0,52.5,Tier 4 Priority Service + Incentives,Retail
1008178,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008179,20.0,5,25.0,62.5,Tier 3 Priority Service + Incentives,Retail
1008180,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
1008181,0.0,20,20.0,50.0,Tier 4 Priority Service + Incentives,Retail
